Booking_ID,Ticket_Price,Distance_km,Flight_Duration_hr,Passenger_Age,Airline,Travel_Class,Departure_City,Payment_Method
FB3544,625.3,6089.5,22.68,21,Airways,Business,Mumbai,PayPal
FB3545,2540.61,1307.6,10.53,18,S Airlines,Economy,Frankfurt,Cash
FB3546,572.72,6841.9,23.85,79,B Airways,Economy,Dubai,Debit Card
FB3547,2156.21,6182.6,21.7,43,Q Airways,Premium Economy,New York,Credit Card
FB3548,2154.11,1989.9,7.76,73,Airways,Economy,Singapore,PayPal
FB3549,516.85,5472.2,4.4,68,B Airways,Business,Paris,UPI
FB3550,1874.34,4209.0,11.17,19,S Airlines,Premium Economy,Singapore,PayPal
FB3551,732.79,6405.4,10.35,26,Q Airways,Economy,London,Debit Card
FB3552,4079.53,7152.2,14.61,72,Q Airways,Business,Delhi,UPI
FB3553,4748.9,399.4,14.79,74,Airways,First,Mumbai,PayPal
FB3554,547.12,9203.8,18.87,62,Airways,Economy,Frankfurt,UPI
FB3555,4784.55,8642.3,12.99,35,S Airlines,First,Paris,Net Banking
FB3556,2708.37,4585.6,3.07,65,Q Airways,Premium Economy,New York,UPI
FB3557,1637.92,919.4,21.53,65,Airways,Business,London,PayPal
FB3558,568.94,9132.7,8.09,74,Q Airways,Premium Economy,New York,UPI
FB3559,2603.0,11475.5,24.3,59,S Airlines,First,London,Credit Card
FB3560,4013.67,3109.8,3.39,58,Q Airways,First,Delhi,Net Banking
FB3561,3594.02,4085.2,23.98,28,B Airways,First,Mumbai,Net Banking
FB3562,441.08,2450.6,2.73,42,Q Airways,Business,Mumbai,Debit Card
FB3563,549.93,7050.2,6.16,43,E Airlines,First,Singapore,Net Banking
FB3564,2133.79,2111.6,1.64,78,E Airlines,First,Mumbai,Cash
FB3565,1617.39,4467.5,17.78,75,S Airlines,Business,London,Credit Card
FB3566,1315.44,8455.1,21.33,53,S Airlines,First,Singapore,Debit Card
FB3567,1548.82,6853.4,11.13,59,S Airlines,Economy,Mumbai,Cash
FB3568,4056.72,4821.6,23.25,52,B Airways,First,Frankfurt,UPI
FB3569,4660.29,5216.9,14.96,55,B Airways,Business,Frankfurt,Cash
FB3570,2144.49,6876.7,15.94,20,Q Airways,First,Delhi,Debit Card
FB3571,4549.33,368.6,21.21,76,Airways,Business,London,Net Banking
FB3572,1743.18,1218.6,7.77,58,E Airlines,First,Dubai,Credit Card
FB3573,2486.9,10610.7,9.18,52,E Airlines,Economy,Delhi,Debit Card
FB3574,1284.94,1211.2,22.7,67,E Airlines,Business,Delhi,Cash
FB3575,3274.29,8569.6,22.57,57,Q Airways,Business,Mumbai,Cash
FB3576,4899.11,11064.4,24.42,39,Q Airways,Business,Singapore,Debit Card
FB3577,3096.77,3467.0,22.6,25,S Airlines,Business,New York,PayPal
FB3578,1917.51,4634.7,3.62,32,Airways,First,Singapore,PayPal
FB3579,3309.52,6956.4,20.68,62,S Airlines,First,Frankfurt,Debit Card
FB3580,790.02,10616.0,10.54,24,Q Airways,Economy,London,PayPal
FB3581,4465.56,11320.3,24.77,36,B Airways,Economy,Mumbai,Debit Card
FB3582,2614.8,8952.9,12.07,57,S Airlines,First,Singapore,Net Banking
FB3583,2356.88,1313.5,14.07,59,Q Airways,Premium Economy,Frankfurt,Debit Card
FB3584,3012.15,8129.1,13.48,34,Q Airways,Business,Paris,UPI
FB3585,3198.96,5100.6,8.38,18,B Airways,First,New York,Credit Card
FB3586,544.52,5807.2,2.34,62,B Airways,Economy,Dubai,Credit Card
FB3587,3476.56,875.0,22.44,46,B Airways,Business,Paris,UPI
FB3588,1361.27,2535.4,20.17,75,Airways,Economy,New York,Cash
FB3589,3626.97,9549.0,3.92,30,Q Airways,Premium Economy,Mumbai,Cash
FB3590,4148.17,5611.3,19.53,73,B Airways,Business,Mumbai,Cash
FB3591,4059.0,3829.4,15.83,65,Airways,Premium Economy,Singapore,Cash
FB3592,2852.0,4793.0,10.52,46,E Airlines,Premium Economy,New York,Net Banking
FB3593,2696.82,10296.5,6.72,58,E Airlines,Premium Economy,Delhi,UPI
FB3594,885.8,9063.3,21.56,59,E Airlines,First,Mumbai,Credit Card
FB3595,3921.66,3486.1,17.65,23,Q Airways,Economy,Delhi,UPI
FB3596,1502.77,1674.8,13.92,22,Airways,Business,London,Credit Card
FB3597,2584.14,3248.4,15.43,51,Airways,First,Frankfurt,Cash
FB3598,1564.52,11072.9,2.73,28,E Airlines,Economy,London,Net Banking
FB3599,842.38,7104.6,12.11,26,S Airlines,First,New York,Debit Card
FB3600,3221.88,6541.7,5.25,55,E Airlines,Economy,New York,Debit Card
FB3601,460.79,7277.8,5.61,57,Q Airways,Business,Singapore,PayPal
FB3602,3793.5,4582.5,16.7,58,E Airlines,Business,London,Cash
FB3603,1724.42,9743.2,22.83,26,E Airlines,Business,Paris,Cash
FB3604,200.65,6422.4,10.39,25,Airways,Business,New York,UPI
FB3605,2653.42,1666.0,5.59,61,E Airlines,Economy,Paris,Net Banking
FB3606,424.89,1810.1,16.39,75,B Airways,First,Paris,Net Banking
FB3607,1525.61,6581.3,21.84,57,B Airways,Business,Singapore,UPI
FB3608,3593.49,11257.9,18.83,20,S Airlines,Business,Singapore,Net Banking
FB3609,500.91,3907.7,21.78,30,Q Airways,Business,Paris,Net Banking
FB3610,4228.82,10473.6,13.65,36,Q Airways,Premium Economy,Delhi,Debit Card
FB3611,218.34,9239.9,18.92,51,Airways,Business,Paris,Net Banking
FB3612,1384.75,3199.4,3.93,49,Q Airways,Business,Delhi,Cash
FB3613,3756.34,725.2,9.03,66,S Airlines,Economy,London,Debit Card
FB3614,1718.1,1491.6,10.04,33,B Airways,Premium Economy,Delhi,Cash
FB3615,689.08,8823.4,13.03,53,Airways,Economy,New York,Cash
FB3616,1929.12,2636.1,23.26,35,B Airways,First,Mumbai,UPI
FB3617,1497.89,4643.9,21.92,31,S Airlines,Premium Economy,Dubai,PayPal
FB3618,4245.02,6169.9,3.8,47,Airways,Economy,Mumbai,Net Banking
FB3619,1704.07,8788.0,4.73,19,E Airlines,Economy,Mumbai,Net Banking
FB3620,3986.88,1624.8,9.26,30,Q Airways,First,Singapore,Net Banking
FB3621,4480.99,5054.5,7.62,44,S Airlines,First,Dubai,Net Banking
FB3622,2282.32,5975.4,15.56,76,Airways,Business,Singapore,Debit Card
FB3623,4567.73,6627.7,22.62,70,B Airways,Business,Delhi,Credit Card
FB3624,2011.13,9874.8,24.08,69,Airways,Premium Economy,Paris,Cash
FB3625,4827.58,2308.6,16.51,34,E Airlines,Premium Economy,Frankfurt,PayPal
FB3626,628.59,9751.6,21.03,48,S Airlines,First,Frankfurt,PayPal
FB3627,3497.69,8406.7,13.37,32,Airways,Premium Economy,Frankfurt,Credit Card
FB3628,2570.31,6803.7,5.6,74,S Airlines,Business,Delhi,Credit Card
FB3629,2060.71,8484.5,13.35,79,S Airlines,First,Dubai,Credit Card
FB3630,3237.02,5120.6,14.1,37,B Airways,Economy,London,Debit Card
FB3631,3578.51,1919.3,18.69,22,Q Airways,First,Delhi,Credit Card
FB3632,220.94,8089.5,5.89,24,E Airlines,Premium Economy,Mumbai,Debit Card
FB3633,1001.37,6438.7,9.52,35,Airways,Business,Dubai,UPI
FB3634,3622.62,7780.7,9.42,73,Q Airways,Business,Dubai,UPI
FB3635,3398.65,4254.6,24.01,28,B Airways,Economy,Delhi,PayPal
FB3636,4837.03,10910.3,11.38,49,Q Airways,Economy,Delhi,UPI
FB3637,3852.98,7172.2,19.0,67,S Airlines,First,Singapore,Debit Card
FB3638,4763.71,1299.2,18.89,44,S Airlines,Business,Singapore,Debit Card
FB3639,3572.19,5562.7,7.01,43,E Airlines,Economy,Mumbai,Cash
FB3640,1630.65,9149.4,14.51,54,Airways,Economy,New York,Credit Card
FB3641,705.75,9591.4,22.41,62,Airways,First,Dubai,Net Banking
FB3642,3952.75,6086.8,12.14,45,B Airways,First,Frankfurt,Net Banking
FB3643,3291.92,10768.5,23.66,67,E Airlines,Business,London,Credit Card
FB3644,431.29,3431.7,5.75,19,Airways,Premium Economy,London,Net Banking
FB3645,1928.24,5104.0,2.32,37,S Airlines,Premium Economy,Dubai,Net Banking
FB3646,4792.64,10813.6,22.34,21,E Airlines,Business,Mumbai,Net Banking
FB3647,2601.93,10786.2,21.27,30,Q Airways,Premium Economy,Frankfurt,PayPal
FB3648,2277.1,8322.8,24.82,41,E Airlines,Business,Singapore,Debit Card
FB3649,2396.96,10350.1,17.15,78,E Airlines,Business,Singapore,Debit Card
FB3650,1202.64,1338.6,23.45,65,Airways,Economy,Singapore,Debit Card
FB3651,1969.79,10420.4,20.76,55,B Airways,Premium Economy,London,Credit Card
FB3652,1975.1,4051.3,21.19,75,B Airways,Business,London,UPI
FB3653,451.3,2386.5,14.44,57,Airways,Premium Economy,Mumbai,PayPal
FB3654,3884.32,3100.6,9.87,65,Airways,Premium Economy,London,PayPal
FB3655,2199.22,5190.2,23.4,62,Airways,First,Delhi,Net Banking
FB3656,4146.46,3238.9,11.09,72,B Airways,Premium Economy,London,Cash
FB3657,4281.67,4050.6,13.7,46,Airways,Business,Singapore,Debit Card
FB3658,1217.57,1879.2,11.43,75,Q Airways,Economy,Mumbai,PayPal
FB3659,3355.3,3765.3,14.34,53,Q Airways,Premium Economy,Dubai,PayPal
FB3660,2466.95,6995.7,12.03,19,S Airlines,Business,Dubai,Cash
FB3661,4424.75,5469.7,1.68,58,Q Airways,First,Mumbai,Net Banking
FB3662,1235.56,4356.6,22.11,35,E Airlines,Premium Economy,Delhi,PayPal
FB3663,3453.5,9033.5,11.39,66,S Airlines,Economy,Dubai,PayPal
FB3664,3117.21,10754.1,14.93,25,Q Airways,Premium Economy,Singapore,UPI
FB3665,1617.45,9154.4,3.91,75,E Airlines,Business,Dubai,Cash
FB3666,855.68,4184.4,0.58,32,Q Airways,Premium Economy,Dubai,Net Banking
FB3667,3327.87,9010.0,6.51,58,E Airlines,Premium Economy,Singapore,Net Banking
FB3668,3745.27,2078.2,17.76,34,Airways,First,London,Debit Card
FB3669,1715.01,1824.7,2.93,40,E Airlines,Premium Economy,Delhi,UPI
FB3670,3295.2,4343.8,22.77,19,Airways,Economy,Frankfurt,Net Banking
FB3671,2096.63,9750.1,5.77,23,E Airlines,Premium Economy,Singapore,UPI
FB3672,3623.39,3182.3,5.51,46,E Airlines,First,Singapore,Debit Card
FB3673,1156.23,1040.1,4.95,44,Q Airways,Business,Paris,Cash
FB3674,4473.03,1841.0,0.84,54,E Airlines,Premium Economy,Mumbai,PayPal
FB3675,1579.57,10347.3,19.41,66,Q Airways,Premium Economy,New York,PayPal
FB3676,1965.37,7715.3,21.94,51,E Airlines,First,Delhi,Credit Card
FB3677,478.84,3262.5,15.55,35,B Airways,First,London,Credit Card
FB3678,735.26,6797.0,5.11,59,S Airlines,First,Paris,Credit Card
FB3679,2676.14,6472.7,7.49,27,Q Airways,Premium Economy,Frankfurt,PayPal
FB3680,1484.44,7968.6,12.16,55,Q Airways,Economy,Singapore,UPI
FB3681,4210.31,3028.3,23.88,76,Airways,First,Frankfurt,Credit Card
FB3682,270.53,10413.5,6.56,61,B Airways,Business,Frankfurt,Cash
FB3683,2019.65,3919.6,18.43,34,Airways,Premium Economy,Frankfurt,Net Banking
FB3684,1819.26,8421.3,11.27,76,B Airways,Business,Paris,UPI
FB3685,292.77,488.7,7.8,30,B Airways,Business,New York,PayPal
FB3686,796.97,4660.1,11.67,69,E Airlines,Economy,London,Cash
FB3687,2185.48,4415.0,2.24,77,Airways,Business,Paris,PayPal
FB3688,2565.75,6658.8,20.07,65,S Airlines,First,Paris,UPI
FB3689,2140.59,1151.0,6.46,59,B Airways,First,New York,UPI
FB3690,2748.5,9544.5,18.27,44,B Airways,Premium Economy,Paris,UPI
FB3691,3056.63,2848.0,2.17,70,Q Airways,Economy,Singapore,Debit Card
FB3692,247.63,8221.3,23.9,19,E Airlines,Economy,Singapore,Net Banking
FB3693,2427.66,9697.6,5.23,51,S Airlines,Business,Mumbai,Credit Card
FB3694,4824.8,6874.0,22.13,48,B Airways,Economy,Dubai,Debit Card
FB3695,2691.35,8968.3,20.33,40,Q Airways,Business,Delhi,Net Banking
FB3696,3452.2,8043.8,24.21,24,Airways,Business,Mumbai,PayPal
FB3697,1696.95,4459.7,12.21,55,B Airways,Economy,London,Credit Card
FB3698,3915.16,9763.6,18.32,50,Q Airways,Premium Economy,Paris,Debit Card
FB3699,3910.02,3748.0,9.58,29,Airways,Business,Singapore,Debit Card
FB3700,2702.22,6983.2,5.02,62,E Airlines,First,Paris,Cash
FB3701,4884.87,9021.2,11.36,29,Airways,First,Singapore,Debit Card
FB3702,802.64,4733.8,4.56,36,B Airways,Economy,Frankfurt,UPI
FB3703,281.35,3842.4,24.56,26,S Airlines,Economy,Delhi,PayPal
FB3704,3896.76,5674.3,2.86,27,Airways,Business,Mumbai,Debit Card
FB3705,4074.35,9870.2,14.94,34,S Airlines,Business,Mumbai,UPI
FB3706,776.99,11180.1,15.85,67,S Airlines,First,London,Net Banking
FB3707,1474.8,6677.5,13.68,57,Airways,Business,Frankfurt,Net Banking
FB3708,284.25,8039.2,16.72,56,E Airlines,First,Mumbai,UPI
FB3709,1607.88,10868.3,3.35,58,Airways,Business,Mumbai,Cash
FB3710,3911.08,1453.0,14.1,27,Q Airways,Premium Economy,Dubai,Cash
FB3711,2686.21,3015.3,7.54,29,S Airlines,Premium Economy,New York,Net Banking
FB3712,1870.86,8594.1,23.53,32,B Airways,First,Delhi,PayPal
FB3713,1984.35,9937.8,19.17,48,S Airlines,Premium Economy,Paris,Debit Card
FB3714,206.5,10327.2,24.33,32,B Airways,Premium Economy,New York,Net Banking
FB3715,1639.04,5156.8,1.42,45,Q Airways,Economy,Mumbai,Net Banking
FB3716,3303.0,1345.3,7.49,21,Q Airways,Business,London,UPI
FB3717,4876.13,5422.0,5.29,53,Q Airways,Economy,Paris,Cash
FB3718,4265.89,2999.6,0.77,72,Airways,First,Singapore,PayPal
FB3719,313.26,3707.0,6.44,18,S Airlines,Economy,Frankfurt,UPI
FB3720,4513.09,9335.5,17.13,75,B Airways,First,Frankfurt,Net Banking
FB3721,3959.35,1183.7,6.16,61,Q Airways,Premium Economy,Mumbai,Credit Card
FB3722,3945.81,9982.7,12.97,74,Q Airways,Economy,Mumbai,Debit Card
FB3723,2398.38,5303.7,22.25,51,B Airways,Premium Economy,Paris,Net Banking
FB3724,2110.43,7273.9,17.5,64,S Airlines,Business,New York,UPI
FB3725,1654.0,1348.9,10.17,34,S Airlines,Premium Economy,Singapore,Credit Card
FB3726,515.34,4247.1,9.63,56,B Airways,Business,Dubai,Credit Card
FB3727,1295.53,1349.5,11.67,55,E Airlines,Premium Economy,Delhi,Net Banking
FB3728,1383.7,11550.1,4.84,61,S Airlines,Economy,Dubai,PayPal
FB3729,2523.57,9745.0,16.03,68,B Airways,Economy,New York,Cash
FB3730,3787.73,5677.7,9.42,50,B Airways,Premium Economy,London,Credit Card
FB3731,2474.29,2916.1,21.38,77,Q Airways,First,Paris,Debit Card
FB3732,477.65,11221.4,19.04,38,B Airways,First,Mumbai,UPI
FB3733,4797.39,4331.8,15.46,43,Airways,Business,Dubai,UPI
FB3734,4725.08,2183.5,9.42,63,Q Airways,Business,Delhi,UPI
FB3735,3968.91,6889.0,5.64,53,Q Airways,Premium Economy,London,Net Banking
FB3736,4958.37,11342.2,19.52,22,S Airlines,Economy,Frankfurt,UPI
FB3737,2813.52,344.8,12.42,50,E Airlines,Business,New York,UPI
FB3738,4821.29,3086.1,6.01,18,S Airlines,Premium Economy,Dubai,Debit Card
FB3739,562.9,11279.8,5.28,70,Airways,Business,Mumbai,Cash
FB3740,1955.27,2301.7,4.55,23,Q Airways,Economy,Delhi,PayPal
FB3741,1281.83,1624.9,19.54,54,Q Airways,Business,Mumbai,Net Banking
FB3742,1140.0,6971.2,6.11,19,B Airways,Premium Economy,Mumbai,Net Banking
FB3743,875.85,10383.6,13.4,74,E Airlines,Business,London,UPI
FB3744,3187.59,5882.2,11.56,70,E Airlines,First,Delhi,Debit Card
FB3745,3950.34,11936.4,14.7,76,B Airways,Business,Singapore,Credit Card
FB3746,2975.83,8246.3,21.99,76,Airways,Economy,Frankfurt,UPI
FB3747,905.42,1166.7,21.76,22,E Airlines,Economy,New York,UPI
FB3748,4093.39,11916.1,11.55,43,Q Airways,Economy,Mumbai,Net Banking
FB3749,3252.58,5072.4,0.88,58,Airways,Economy,New York,Net Banking
FB3750,2063.2,3662.6,10.95,68,S Airlines,Premium Economy,Delhi,UPI
FB3751,3435.83,6827.2,15.35,70,S Airlines,Business,Mumbai,Net Banking
FB3752,1447.54,3860.4,14.17,64,Airways,Business,Dubai,Debit Card
FB3753,1856.92,1311.6,16.46,30,Q Airways,Business,Dubai,Credit Card
FB3754,4603.93,316.7,4.27,29,S Airlines,Business,Delhi,Credit Card
FB3755,1594.42,5560.1,16.34,22,Q Airways,Premium Economy,Frankfurt,Credit Card
FB3756,2455.94,10091.3,4.97,19,B Airways,Economy,London,UPI
FB3757,4472.68,6996.1,18.89,76,E Airlines,Business,Singapore,PayPal
FB3758,3597.06,11990.7,8.81,21,Airways,Business,Dubai,UPI
FB3759,498.58,3656.1,17.89,76,E Airlines,Economy,London,UPI
FB3760,907.05,3581.3,1.67,44,B Airways,First,Singapore,Debit Card
FB3761,237.64,2169.1,10.49,67,S Airlines,First,Dubai,Credit Card
FB3762,3228.42,2219.5,17.77,70,Q Airways,Economy,Singapore,Net Banking
FB3763,2348.83,3636.7,6.06,27,Q Airways,Business,Paris,Net Banking
FB3764,844.52,9576.2,19.98,30,B Airways,Economy,Mumbai,Cash
FB3765,4798.08,10897.4,15.95,61,Airways,Business,Delhi,Cash
FB3766,2742.37,11708.5,14.9,19,E Airlines,Business,Dubai,PayPal
FB3767,1361.09,3017.8,9.16,43,S Airlines,First,Dubai,Net Banking
FB3768,2602.9,10611.2,12.32,32,Airways,First,New York,Credit Card
FB3769,3462.18,4140.6,15.14,63,B Airways,Business,Mumbai,UPI
FB3770,565.95,1620.2,12.08,74,B Airways,Business,Dubai,Net Banking
FB3771,1518.58,10479.3,17.61,27,Q Airways,Business,Dubai,PayPal
FB3772,4073.43,7742.4,11.13,39,S Airlines,First,Paris,PayPal
FB3773,2406.39,2227.4,5.46,57,Airways,Business,Dubai,Net Banking
FB3774,2823.57,5329.0,5.74,42,Q Airways,Economy,Dubai,Cash
FB3775,2277.52,3660.9,0.64,32,S Airlines,Premium Economy,Dubai,Credit Card
FB3776,410.72,8920.5,7.87,30,E Airlines,Premium Economy,London,Net Banking
FB3777,995.6,5605.0,18.85,25,E Airlines,Business,Dubai,UPI
FB3778,2338.6,11874.6,19.96,38,Q Airways,Economy,Mumbai,UPI
FB3779,1204.09,940.5,5.46,38,Airways,Business,Paris,Debit Card
FB3780,439.9,4453.7,24.0,39,S Airlines,Economy,Dubai,UPI
FB3781,4249.52,5938.2,12.81,63,E Airlines,First,Singapore,Net Banking
FB3782,4909.72,6186.7,22.97,50,E Airlines,First,Paris,Net Banking
FB3783,4007.09,3996.4,17.82,62,Airways,Business,Paris,UPI
FB3784,4298.17,8832.1,18.2,44,Q Airways,First,Singapore,Cash
FB3785,1361.49,10534.5,2.58,57,B Airways,Business,Mumbai,Credit Card
FB3786,4811.01,11283.0,5.89,67,S Airlines,Premium Economy,London,PayPal
FB3787,1145.24,9719.6,0.72,39,E Airlines,Economy,Frankfurt,Net Banking
FB3788,4766.86,10251.8,18.05,47,B Airways,Economy,New York,UPI
FB3789,4975.13,6741.4,8.94,79,Airways,Premium Economy,Frankfurt,PayPal
FB3790,3616.27,9962.9,19.77,26,Q Airways,Premium Economy,Mumbai,UPI
FB3791,4909.49,3851.0,8.8,62,S Airlines,Premium Economy,London,Net Banking
FB3792,2933.79,4962.2,20.57,52,Airways,Premium Economy,Delhi,Debit Card
FB3793,1445.8,4007.9,3.7,35,Q Airways,First,Singapore,Credit Card
FB3794,2297.58,5768.4,4.75,59,Airways,Economy,New York,Net Banking
FB3795,3049.09,3641.3,8.85,22,E Airlines,Economy,Paris,PayPal
FB3796,550.79,11550.9,10.51,44,E Airlines,Premium Economy,Paris,UPI
FB3797,3187.25,3960.3,9.04,74,B Airways,Business,Paris,Debit Card
FB3798,4909.65,1447.1,19.21,23,Airways,Business,Singapore,Net Banking
FB3799,1112.52,6463.8,2.88,79,E Airlines,Business,Singapore,Credit Card
FB3800,4004.46,968.1,9.1,49,Q Airways,Business,New York,Debit Card
FB3801,4557.91,1593.4,21.01,25,B Airways,First,Frankfurt,PayPal
FB3802,4729.77,2866.9,2.14,73,S Airlines,Economy,Frankfurt,UPI
FB3803,4808.65,5732.9,23.59,56,Airways,Economy,Frankfurt,Cash
FB3804,2703.01,5369.0,24.66,38,E Airlines,Economy,London,Credit Card
FB3805,4891.08,9656.4,2.67,35,Q Airways,Business,Paris,Debit Card
FB3806,3835.09,8951.9,7.64,31,Airways,Premium Economy,Mumbai,Net Banking
FB3807,976.02,5287.9,9.62,32,Q Airways,Business,London,Net Banking
FB3808,2489.12,4204.3,19.52,59,B Airways,Economy,Paris,Debit Card
FB3809,3647.99,4002.7,15.1,43,E Airlines,Business,Singapore,Net Banking
FB3810,1387.23,9355.7,16.29,70,E Airlines,Premium Economy,Singapore,Debit Card
FB3811,3274.95,909.2,19.06,61,B Airways,Premium Economy,Singapore,Credit Card
FB3812,3399.68,450.0,3.39,49,Q Airways,Business,Paris,Net Banking
FB3813,980.96,9607.9,20.91,56,Airways,Economy,Frankfurt,Credit Card
FB3814,2912.41,5882.6,17.79,45,Q Airways,First,Singapore,UPI
FB3815,3903.81,1831.3,14.64,77,Airways,Economy,Delhi,UPI
FB3816,2594.7,3056.1,22.3,56,B Airways,First,Singapore,UPI
FB3817,258.09,11210.3,17.66,60,S Airlines,Economy,New York,UPI
FB3818,243.38,10356.2,5.44,49,Airways,Business,New York,Net Banking
FB3819,1913.74,8604.5,11.03,30,E Airlines,First,Paris,Debit Card
FB3820,4645.73,5942.0,12.6,32,E Airlines,Economy,Frankfurt,Net Banking
FB3821,1297.65,6387.8,1.85,35,E Airlines,Business,London,PayPal
FB3822,3244.95,11710.4,23.89,56,Q Airways,Economy,Singapore,Net Banking
FB3823,1265.96,11599.5,3.65,23,Q Airways,Premium Economy,Frankfurt,Credit Card
FB3824,1744.02,2818.6,17.59,72,Q Airways,Premium Economy,Frankfurt,Debit Card
FB3825,4270.6,9789.9,12.9,28,E Airlines,Economy,Dubai,Cash
FB3826,3698.53,2607.7,1.13,49,Airways,Business,Delhi,Cash
FB3827,657.92,2798.4,23.16,57,E Airlines,Economy,New York,Debit Card
FB3828,2257.77,8210.3,21.37,37,Airways,Business,Paris,Cash
FB3829,340.01,5038.5,13.34,50,Q Airways,First,Singapore,Debit Card
FB3830,2508.27,11199.1,6.11,57,S Airlines,Premium Economy,Dubai,Credit Card
FB3831,3379.68,1341.4,3.48,25,Q Airways,First,Paris,Credit Card
FB3832,768.81,6284.8,9.4,68,B Airways,Business,London,Net Banking
FB3833,1586.65,11046.7,6.76,52,Airways,Economy,Delhi,Cash
FB3834,2109.62,10878.1,12.91,22,S Airlines,Premium Economy,Frankfurt,Debit Card
FB3835,4613.75,2131.4,24.18,79,Q Airways,Business,Singapore,Credit Card
FB3836,4967.62,4589.7,14.59,52,S Airlines,Business,London,Net Banking
FB3837,415.57,7543.7,22.3,64,E Airlines,Premium Economy,Paris,Cash
FB3838,3852.84,2164.9,16.45,31,Airways,Economy,Dubai,Cash
FB3839,1984.28,11625.9,12.14,38,B Airways,Premium Economy,Paris,Cash
FB3840,2083.8,11002.6,21.44,64,E Airlines,Economy,New York,Credit Card
FB3841,3820.47,2253.3,12.05,41,S Airlines,Economy,Paris,Credit Card
FB3842,4608.45,1717.5,21.78,34,Q Airways,Business,Delhi,Cash
FB3843,4764.46,1299.3,7.64,35,Airways,Economy,Singapore,Credit Card
FB3844,2970.19,10940.5,3.66,51,B Airways,Economy,London,Cash
FB3845,1914.18,2565.4,21.46,29,Q Airways,Premium Economy,Delhi,UPI
FB3846,3980.24,5170.5,14.89,33,B Airways,Premium Economy,Dubai,Credit Card
FB3847,1404.81,5551.6,22.28,21,Airways,Economy,Frankfurt,Debit Card
FB3848,2907.56,7308.4,23.48,42,S Airlines,Business,Singapore,Credit Card
FB3849,1921.18,1139.3,1.81,51,B Airways,Premium Economy,Frankfurt,Cash
FB3850,3351.83,2953.1,12.77,45,Airways,First,Delhi,Debit Card
FB3851,1353.91,11198.4,9.69,63,B Airways,Business,Dubai,Net Banking
FB3852,1119.65,10928.4,15.83,28,Q Airways,Premium Economy,Dubai,Debit Card
FB3853,4607.55,9441.1,19.94,30,B Airways,Premium Economy,London,Debit Card
FB3854,688.66,527.0,7.37,48,Q Airways,First,New York,Credit Card
FB3855,2628.6,4126.0,14.14,77,Q Airways,Economy,Paris,PayPal
FB3856,1260.09,7647.1,17.86,42,Airways,Premium Economy,Dubai,Debit Card
FB3857,386.86,3519.7,3.79,56,E Airlines,First,New York,Debit Card
FB3858,372.89,10942.2,20.44,27,B Airways,First,Dubai,Cash
FB3859,1041.06,7716.5,15.35,41,S Airlines,Premium Economy,Paris,Credit Card
FB3860,4360.5,1141.3,23.76,18,Q Airways,Business,Mumbai,Cash
FB3861,1555.9,10935.4,8.82,78,E Airlines,Premium Economy,Dubai,Credit Card
FB3862,4762.2,11505.9,3.15,70,Q Airways,First,Singapore,Net Banking
FB3863,2991.79,1209.2,12.91,42,E Airlines,Premium Economy,Frankfurt,PayPal
FB3864,2295.75,6528.6,2.6,45,E Airlines,Business,Frankfurt,Debit Card
FB3865,2984.43,3849.4,24.25,53,S Airlines,Economy,Delhi,Credit Card
FB3866,2680.15,4896.2,1.45,35,E Airlines,Economy,Paris,Debit Card
FB3867,3842.13,2401.9,18.96,23,S Airlines,Premium Economy,Paris,Debit Card
FB3868,1555.98,7063.4,13.37,19,Airways,Premium Economy,Paris,UPI
FB3869,1894.64,11508.4,9.53,20,Q Airways,First,Singapore,Cash
FB3870,4491.65,6185.9,2.11,63,S Airlines,Business,Paris,PayPal
FB3871,4742.99,1270.1,15.74,25,Q Airways,First,Singapore,Credit Card
FB3872,4484.28,7554.0,14.84,48,B Airways,First,New York,Net Banking
FB3873,2213.35,4280.6,7.38,65,Airways,Economy,New York,PayPal
